번호,개방자치단체코드,관리번호,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,업태구분명,좌표정보(x),좌표정보(y),위생업태명
22718,3000000,3000000-201-2020-00027,110290,서울특별시 종로구 인사동 34-2,서울특별시 종로구 인사동길 20-9 (인사동),3163,호텔쿠레타케소,관광호텔,198797.8154,452231.1936,관광호텔
22719,4160000,4160000-214-2020-00021,477824,"경기도 가평군 상면 행현리 322-13 A,B,C동","경기도 가평군 상면 축령로45번길 93-48, A,B,C동",12448,휴네스트펜션,숙박업(생활),231993.3317,474020.0142,숙박업(생활)
22720,5590000,5590000-201-2020-00001,482160,경기도 양주시 회암동 44-2,"경기도 양주시 화합로1745번길 85-7, 2층 (회암동)",11464,라떼,숙박업 기타,208662.8243,482094.0166,숙박업 기타
22721,3000000,3000000-201-2020-00020,110320,서울특별시 종로구 낙원동 132-2,서울특별시 종로구 돈화문로11길 33 (낙원동),3139,메이커스호텔,관광호텔,199006.6321,452230.8691,관광호텔
22722,3000000,3000000-201-2020-00021,110828,서울특별시 종로구 숭인동 1396,서울특별시 종로구 난계로 241 (숭인동),3116,아이비씨호텔,관광호텔,201949.2707,452329.7352,관광호텔
22723,3000000,3000000-201-2020-00023,110410,서울특별시 종로구 인의동 48-26 호텔아트리움,"서울특별시 종로구 창경궁로 106, 호텔아트리움 (인의동)",3130,호텔 아트리움,관광호텔,199764.6915,452177.2552,관광호텔
22727,4170000,4170000-214-2020-00001,476831,경기도 양평군 옥천면 신복리 703-76,경기도 양평군 옥천면 사기점길 72,12505,보물집,숙박업(생활),241375.0146,448698.4281,숙박업(생활)
22731,4170000,4170000-214-2020-00002,476881,경기도 양평군 양동면 쌍학리 435,"경기도 양평군 양동면 여양3로 611-5, 33, 35, 36, 40, 44, 46, 50, 52, 54, 56, 58, 60",12539,(주)풀스테이풀스테이경기도지점,숙박업(생활),265622.265,433744.6147,숙박업(생활)
22738,3990000,3990000-214-2020-00001,472852,경기도 남양주시 수동면 송천리 5-1 1~4층,"경기도 남양주시 수동면 모꼬지로 218, 1~4층",12034,산그린펜션,숙박업(생활),232273.4697,465679.5532,숙박업(생활)
22743,4170000,4170000-214-2020-00004,476852,경기도 양평군 단월면 석산리 97,경기도 양평군 단월면 물레골길 46-3,12525,석산펜션,숙박업(생활),253552.2725,460252.143,숙박업(생활)
22744,4160000,4160000-214-2020-00023,477803,"경기도 가평군 가평읍 이화리 107-7 107-5,107-31 총3개동","경기도 가평군 가평읍 호반로 2130-10, 호반로2130-12, 호반로2126-4 총3개동 각1~2 층",12427,더블스테이쁘띠로5동,숙박업(생활),,,숙박업(생활)
22745,4160000,4160000-214-2020-00024,477803,경기도 가평군 가평읍 이화리 107-4 1~2층,경기도 가평군 가평읍 호반로 2130-13 (1~2)층,12427,더블스테이풀빌라또또멍가평2호점2동,숙박업(생활),,,숙박업(생활)
22754,3150000,3150000-214-2020-00001,157240,서울특별시 강서구 공항동 1375 로얄스퀘어호텔서울,"서울특별시 강서구 공항대로 30 (공항동, 로얄스퀘어호텔서울)",7623,로얄스퀘어호텔 서울,숙박업(생활),183171.1016,450946.9091,숙박업(생활)
22766,4090000,4090000-201-2020-00002,415080,경기도 김포시 구래동 6882-8,"경기도 김포시 김포한강9로75번길 38, 9층~12층 (구래동)",10071,호텔M-Tower,관광호텔,166693.4816,460222.2566,관광호텔
22767,4160000,4160000-214-2020-00028,477841,"경기도 가평군 북면 제령리 533-4 외 1필지(533-7), A,B,C,D,부속1동","경기도 가평군 북면 꽃넘이길 37, A,B,C,D동, 꽃넘이길43,부속1동",12405,(주)혜성 오하브,숙박업(생활),246291.5821,488264.8183,숙박업(생활)
22770,3000000,3000000-201-2020-00007,110360,서울특별시 종로구 와룡동 68 원광빌딩,"서울특별시 종로구 돈화문로 66, 원광빌딩 (와룡동)",3134,Hostel Tommy 호스텔 토미,관광호텔,199153.4251,452459.1772,관광호텔
22776,3990000,3990000-201-2020-00002,,경기도 남양주시 다산동 6086-1 다산휴먼파크 7~10층,"경기도 남양주시 다산중앙로123번길 11, 다산휴먼파크 7~10층 (다산동)",12248,파크호텔,일반호텔,,,일반호텔
22778,4070000,4070000-214-1989-00001,467806,경기도 이천시 창전동 435-2,경기도 이천시 향교로 72-1 (창전동),17364,진흥장여관,숙박업(생활),239432.1692,420355.4806,숙박업(생활)
22781,4160000,4160000-201-2020-00005,,경기도 가평군 조종면 상판리 80 1~3층,"경기도 가평군 조종면 명지산로 540, 1~3층",12431,(주)스키니건강증진센터,숙박업 기타,234038.7691,490298.6781,숙박업 기타
22785,4160000,4160000-214-2020-00020,477705,"경기도 가평군 가평읍 읍내리 102-4 가,나,다.라.마.바동 각1층","경기도 가평군 가평읍 잎너비길 17-66, 가,나,다,라,마,바동 각1층",12411,가평라온빌스파&독채펜션,숙박업(생활),244762.9695,483115.7462,숙박업(생활)
22793,3000000,3000000-214-2020-00004,110320,서울특별시 종로구 낙원동 272 로담코 인사빌딩,"서울특별시 종로구 인사동4길 18, 로담코 인사빌딩 (낙원동)",3163,오라카이 인사동 스위츠,숙박업(생활),198811.4974,452301.9078,숙박업(생활)
22794,3000000,3000000-201-2020-00005,110340,서울특별시 종로구 익선동 33-24,서울특별시 종로구 삼일대로32가길 20 (익선동),3132,ICON,관광호텔,198951.339,452506.3201,관광호텔
22796,3000000,3000000-201-2020-00004,110704,서울특별시 종로구 관훈동 198-42 관훈빌딩(센터마크호텔),"서울특별시 종로구 인사동5길 38, 관훈빌딩(센터마크호텔) (관훈동)",3149,센터마크호텔,관광호텔,198534.5492,452256.167,관광호텔
22797,3000000,3000000-201-2020-00006,110340,서울특별시 종로구 익선동 46,서울특별시 종로구 삼일대로32가길 33 (익선동),3132,호텔 다다-인사,관광호텔,199006.3786,452484.0833,관광호텔
22804,3000000,3000000-201-2013-00004,110360,서울특별시 종로구 와룡동 140,서울특별시 종로구 돈화문로 85 (와룡동),3131,호스텔코리아,관광호텔,199074.6706,452648.8944,관광호텔
22806,4160000,4160000-214-2020-00022,477852,"경기도 가평군 설악면 엄소리 62 (1동,2동,3동),62-18(1동,2동)","경기도 가평군 설악면 묵안로 287 (1동,2동,3동), 289(1동,2동)",,반디빌리지,숙박업(생활),244730.2845,460463.4883,숙박업(생활)
22809,4160000,4160000-214-2020-00025,477842,"경기도 가평군 북면 백둔리 357 외29필지 주1동(3층), 주8동~주22동(각1층)","경기도 가평군 북면 백둔로 441, 주1동(3층), 주8동~주22동(각1층)",12406,연인산다목적캠핑장,숙박업(생활),240395.1328,488895.3459,숙박업(생활)
22812,4160000,4160000-201-2020-00006,477854,경기도 가평군 설악면 사룡리 595-10 외 1필지(595-3),"경기도 가평군 설악면 자잠로 229, 지하3층-지상4층",12460,호텔스위티안,관광호텔,,,관광호텔
22813,4160000,4160000-214-2020-00029,477803,경기도 가평군 가평읍 이화리 51-5 외1필지(지하1층~지상3층),"경기도 가평군 가평읍 북한강변로 759-15, 지하1층~지상3층",12427,브이아이피(VIP)풀빌라,숙박업(생활),245783.7253,476150.7867,숙박업(생활)
22816,4170000,4170000-214-2020-00005,476862,경기도 양평군 청운면 갈운리 1045-9,경기도 양평군 청운면 아실길 51-6,12532,러브러브,숙박업(생활),265549.0166,449355.8592,숙박업(생활)
22819,4060000,4060000-214-2020-00001,413200,경기도 파주시 야당동 1079 케이힐스,"경기도 파주시 심학산로 628, 케이힐스 1층 일부, 7,8,9,10,13,14,15,16,17,18,19층 일부, 20,21층 전체 (야당동)",10908,케이힐스레지던스,숙박업(생활),178896.461,468256.9646,숙박업(생활)
22823,3010000,3010000-201-2020-00003,100180,서울특별시 중구 다동 130,서울특별시 중구 다동길 30 (다동),4522,호텔미드시티 명동(HOTEL MIDCITY Myeongdong),관광호텔,198260.8807,451708.9092,관광호텔
22824,4160000,4160000-214-2020-00019,477806,"경기도 가평군 가평읍 두밀리 335-13 1동~2동(1,2층), 3동(1층)","경기도 가평군 가평읍 태봉두밀로 522-151, 1동,2동(각1층,2층),522-155(1층)",12425,힐앤폴하우스,숙박업(생활),238707.1558,479499.3107,숙박업(생활)
22838,3010000,3010000-214-2020-00001,100803,서울특별시 중구 남대문로5가 624,"서울특별시 중구 후암로58길 21, 3,4층 (남대문로5가)",4637,한블레싱(Hanblessing),숙박업(생활),197716.2333,450231.2762,숙박업(생활)
22841,3940000,3950000-201-2020-00001,412040,경기도 고양시 덕양구 원흥동 634-4,경기도 고양시 덕양구 원흥3로 6-14 (원흥동),10564,호텔더윈,관광호텔,188906.416,460588.6911,관광호텔
22843,3220000,3220000-201-2020-00002,135890,서울특별시 강남구 신사동 561-19,"서울특별시 강남구 도산대로 153, 2층~18층 (신사동)",6037,안테룸 서울,관광호텔,202159.7495,446291.2772,관광호텔
22850,4160000,4160000-214-2020-00026,477803,경기도 가평군 가평읍 이화리 107-1 1~2층,"경기도 가평군 가평읍 호반로 2130-14, 1~2층",12427,더블스테이로메종풀빌라,숙박업(생활),244778.5719,475395.0945,숙박업(생활)
22851,4160000,4160000-214-2020-00027,477803,"경기도 가평군 가평읍 이화리 112-7 ,1~2층","경기도 가평군 가평읍 호반로 2130-3, 1~2층",12427,더블스테이풀빌라또또멍가평1호점10동,숙박업(생활),,,숙박업(생활)
22866,4170000,4170000-214-2021-00007,476881,경기도 양평군 양동면 쌍학리 435-4,경기도 양평군 양동면 여양3로 611-48,12539,조이풀빌라18호,숙박업(생활),265545.1001,433817.5122,숙박업(생활)
22871,4170000,4170000-214-2021-00006,476831,경기도 양평군 옥천면 신복리 235-21,경기도 양평군 옥천면 돗내미길 63,12505,빌라엘라,숙박업(생활),239814.0648,450066.212,숙박업(생활)
22877,4160000,4160000-214-2021-00067,477824,"경기도 가평군 상면 임초리 170-6 A,B동(각1층~2층)","경기도 가평군 상면 임초밤안골로 162-14, A,B동 각1층~2층",12447,라라키즈풀빌라투(Ⅱ),숙박업(생활),,,숙박업(생활)
22885,3010000,3010000-201-2021-00005,100860,서울특별시 중구 충무로2가 12-5,"서울특별시 중구 명동8가길 59, 지하1~8층 (충무로2가)",4537,헨나호텔 서울명동,일반호텔,198898.282,451082.8393,일반호텔
22888,4160000,4160000-214-2021-00068,477824,"경기도 가평군 상면 임초리 233-8 1동~3동 각1~2층, 4동 1층","경기도 가평군 상면 임초밤안골로18번길 68, 1동~3동 각1~2층, 4동 1층",12447,오늘도가평키즈풀빌라,숙박업(생활),232669.3663,473318.6404,숙박업(생활)
22889,4160000,4160000-214-2021-00069,477853,경기도 가평군 설악면 미사리 322-3 외1필지(320-25) 1~2층,"경기도 가평군 설악면 미사리로 614-45, 1~2층",12462,킹덤키즈-D,숙박업(생활),,,숙박업(생활)
22890,4160000,4160000-214-2021-00071,477806,경기도 가평군 가평읍 두밀리 2-28 1층~2층,"경기도 가평군 가평읍 태봉두밀로 269-113, 1층~2층",12425,레드펜션,숙박업(생활),241002.6896,479279.1228,숙박업(생활)
22891,4160000,4160000-214-2021-00070,477853,경기도 가평군 설악면 미사리 320-24 외1필지(322-2) 1~2층,"경기도 가평군 설악면 미사리로 614-41, 1~2층",12462,킹덤키즈-C,숙박업(생활),,,숙박업(생활)
22893,4160000,4160000-214-2021-00066,477824,"경기도 가평군 상면 임초리 170-4 외2필지(172,174-41) A,B동 각1~2층","경기도 가평군 상면 임초밤안골로 162-13, A,B동 각1~2층",12447,라라키즈풀빌라,숙박업(생활),,,숙박업(생활)
22896,3910000,3910029-201-2021-00003,451841,경기도 평택시 고덕면 여염리 4326-1 외 1필지(4326-2) 리치타워 5-6층,"경기도 평택시 고덕면 고덕중앙2로 77-6, 리치타워 5-6층",18014,리치스테이호텔,일반호텔,,,일반호텔
22918,3010000,3010000-201-2021-00004,100860,서울특별시 중구 충무로2가 12-27,"서울특별시 중구 명동8가길 47, 4,5,6층 (충무로2가)",4537,유에이치 스위트 더명동,숙박업 기타,198841.349,451075.9012,숙박업 기타
22922,4160000,4160000-214-2021-00079,477806,"경기도 가평군 가평읍 하색리 778-7 가,나동","경기도 가평군 가평읍 태봉두밀로 269-100 (1~2층,1층) 가,나동",12424,가평로제펜션,숙박업(생활),241107.3504,479246.5465,숙박업(생활)
22927,4170000,4170000-201-2021-00003,476922,경기도 양평군 강하면 전수리 1024-4,"경기도 양평군 강하면 강남로 298, 2-3층",12575,원룸앤달방,여관업,236970.6591,444336.6758,여관업
22929,3910000,3910029-201-2021-00004,451841,"경기도 평택시 고덕면 여염리 4320-2 5,6층","경기도 평택시 고덕면 고덕중앙로 200-33, 5,6층",18014,호텔써밋,일반호텔,,,일반호텔
22933,3080000,3080000-214-2021-00001,142090,서울특별시 강북구 우이동 346 파라스파라 서울,"서울특별시 강북구 삼양로 689, 파라스파라 서울 지하3~지상7층 (우이동)",1000,(주)정상북한산리조트(파라스파라서울),휴양콘도미니엄업,,,휴양콘도미니엄업
22938,4160000,4160000-214-2021-00075,477824,경기도 가평군 상면 행현리 737-18 1~2층,"경기도 가평군 상면 수목원로164번길 42-128, 1~2층",12448,솔향추,숙박업(생활),231501.2676,473427.4961,숙박업(생활)
22940,3150000,3150000-201-2021-00001,157910,서울특별시 강서구 화곡동 921-19,서울특별시 강서구 곰달래로 70-1 (화곡동),7775,해담채 스테이,관광호텔,185841.6526,447544.3946,관광호텔
22941,3740000,3760000-214-2021-00001,441360,경기도 수원시 권선구 고색동 1176-1 에코스테이 주건축물제1동 12층 전체호,"경기도 수원시 권선구 호매실로 21-51, 에코스테이 주건축물제1동 12층 (고색동)",16633,에코스테이,숙박업(생활),197453.1048,417070.3527,숙박업(생활)
22945,4160000,4160000-214-2021-00090,477806,"경기도 가평군 가평읍 하색리 758-18 ,758-23 (각1층~2층)","경기도 가평군 가평읍 태봉두밀로 173, 175 (각1층~2층)",12424,아베크제이,숙박업(생활),241662.0214,479077.5561,숙박업(생활)
22950,4160000,4160000-214-2021-00081,477823,"경기도 가평군 상면 상동리 73-9 외1필지 A동,B동,C동(각1층~2층)","경기도 가평군 상면 돌아우길 64-11, A동,B동,C동(각1층~2층)",12443,나나키즈풀빌라,숙박업(생활),228156.0422,476136.54,숙박업(생활)
22953,4060000,4060000-214-2021-00002,413843,경기도 파주시 탄현면 낙하리 269-1,경기도 파주시 탄현면 엘지로 709,10857,파주풀빌라워라벨호스텔,숙박업(생활),176631.8654,481494.2793,숙박업(생활)
22954,4160000,4160000-214-2021-00084,477853,경기도 가평군 설악면 미사리 321-3 1~3동 각1~2층,경기도 가평군 설악면 미사리로 614-19 (총3동) 1~3동 각 1~2층,12462,킹덤키즈-I,숙박업(생활),,,숙박업(생활)
22955,4160000,4160000-214-2021-00086,477853,경기도 가평군 설악면 미사리 321-2 1~2층,"경기도 가평군 설악면 미사리로 614-23, 1~2층",12462,킹덤키즈-H,숙박업(생활),,,숙박업(생활)
22956,4160000,4160000-214-2021-00087,477824,경기도 가평군 상면 행현리 758-8 1~2층,"경기도 가평군 상면 축령로45번길 114-172, 1~2층",12448,수국정원,숙박업(생활),231585.1142,473989.153,숙박업(생활)
22957,4160000,4160000-214-2021-00085,477853,경기도 가평군 설악면 미사리 321 1~2층,"경기도 가평군 설악면 미사리로 614-25, 1~2층",12462,킹덤키즈-G,숙박업(생활),247591.3632,467291.0211,숙박업(생활)
22958,3990000,3990000-214-2021-00003,472852,경기도 남양주시 수동면 송천리 3-18,경기도 남양주시 수동면 모꼬지로 198-90,12034,하이브 빌리지(HIVE VILLAGE),숙박업(생활),232590.091,465455.0707,숙박업(생활)
22960,3830000,3850000-201-2021-00001,431810,"경기도 안양시 동안구 관양동 1505-10 A,B동","경기도 안양시 동안구 안양판교로 14-2, A,B동 (관양동)",13943,블리스모텔,숙박업 기타,197941.2726,433167.4001,숙박업 기타
22966,4160000,4160000-214-2021-00061,477824,경기도 가평군 상면 행현리 654 1~2층,"경기도 가평군 상면 수목원로 382-10, 1~2층",12448,초록망고,숙박업(생활),231109.0827,471878.0257,숙박업(생활)
22967,4160000,4160000-214-2021-00065,,경기도 가평군 조종면 운악리 418-94 1~2층,"경기도 가평군 조종면 현등사길 55-281, 1~2층",12432,더리조트멍2,숙박업(생활),,,숙박업(생활)
22968,4160000,4160000-214-2021-00062,477824,경기도 가평군 상면 행현리 663-29 1~2층,"경기도 가평군 상면 수목원로 382-8, 1~2층",12448,파란망고,숙박업(생활),231110.2268,471850.4044,숙박업(생활)
22969,4160000,4160000-214-2021-00063,,경기도 가평군 조종면 운악리 418-95 1~2층,"경기도 가평군 조종면 현등사길 55-279, 1~2층",12432,더리조트멍3,숙박업(생활),,,숙박업(생활)
22970,4160000,4160000-214-2021-00064,,경기도 가평군 조종면 운악리 418-16 1~2층,"경기도 가평군 조종면 현등사길 55-283, 1~2층",12432,더리조트멍1,숙박업(생활),230287.7541,484215.8028,숙박업(생활)
22975,3230000,3230000-201-2021-00002,138934,서울특별시 송파구 신천동 29-1 KT송파타워,"서울특별시 송파구 잠실로 209, KT송파타워 17~31층 (신천동)",5552,소피텔 앰배서더 서울호텔 앤 서비스드 레지던스,관광호텔,209338.1287,445745.5242,관광호텔
22976,3230000,3230000-214-2021-00001,138934,서울특별시 송파구 신천동 29-1 KT송파타워,"서울특별시 송파구 잠실로 209, KT송파타워 7층~14층 (신천동)",5552,소피텔 앰배서더 서울호텔 앤 서비스드 레지던스,숙박업(생활),209338.1287,445745.5242,숙박업(생활)
22981,4170000,4170000-214-2021-00009,476833,경기도 양평군 옥천면 용천리 596-12,경기도 양평군 옥천면 용천로 64,12506,돌체파르니엔펜션A,숙박업(생활),242544.7122,447787.0798,숙박업(생활)
22988,4080000,4080000-201-2021-00001,456932,경기도 안성시 양성면 노곡리 386-1,"경기도 안성시 양성면 범티길 39-35, 2층",17500,첼리,여관업,221471.6025,400341.1001,여관업
